datetime,actual,predicted
2025-04-01 19:25:00,1577.8,1748.3992
2025-04-01 19:26:00,1530.0,1674.9681
2025-04-01 19:27:00,1659.1,1777.7177
2025-04-01 19:28:00,1659.1,1783.3384
2025-04-01 19:29:00,1659.1,1758.1125
2025-04-01 19:30:00,1578.4,1691.2192
2025-04-01 19:31:00,1679.5,1663.8801
2025-04-01 19:32:00,1679.5,1713.9552
2025-04-01 19:33:00,1679.5,1706.6719
2025-04-01 19:34:00,1543.5,1619.2738
2025-04-01 19:35:00,1593.0,1648.6244
2025-04-01 19:36:00,1593.0,1653.7726
2025-04-01 19:37:00,1593.0,1687.541
2025-04-01 19:38:00,1478.5,1693.1583
2025-04-01 19:39:00,1478.5,1641.5087
2025-04-01 19:40:00,1596.7,1594.908
2025-04-01 19:41:00,1596.7,1692.9393
2025-04-01 19:42:00,1498.5,1791.8582
2025-04-01 19:43:00,1498.5,1588.2358
2025-04-01 19:44:00,1498.5,1564.9968
2025-04-01 19:45:00,1574.05,1539.6311
2025-04-01 19:46:00,1574.05,1616.0504
2025-04-01 19:47:00,1574.05,1689.655
2025-04-01 19:48:00,1574.05,1632.5254
2025-04-01 19:49:00,1483.5,1618.2863
2025-04-01 19:50:00,1537.1,1533.5236
2025-04-01 19:51:00,1537.1,1563.3391
2025-04-01 19:52:00,1613.0,1711.3506
2025-04-01 19:53:00,1479.0,1693.8054
2025-04-01 19:54:00,1479.0,1566.172
2025-04-01 19:55:00,1504.5,1610.3452
2025-04-01 19:56:00,1504.5,1639.98
2025-04-01 19:57:00,1504.5,1616.1278
2025-04-01 19:58:00,1605.0,1637.7544
2025-04-01 19:59:00,1480.0,1728.8423
2025-04-01 20:00:00,1537.2,1510.2272
2025-04-01 20:01:00,1537.2,1557.8799
2025-04-01 20:02:00,1596.6,1666.912
2025-04-01 20:03:00,1596.6,1687.3418
2025-04-01 20:04:00,1481.6,1701.2976
2025-04-01 20:05:00,1521.65,1522.6598
2025-04-01 20:06:00,1521.65,1427.069
2025-04-01 20:07:00,3303.6,1682.2538
2025-04-01 20:08:00,3303.6,2561.9639
2025-04-01 20:09:00,3303.6,2582.3313
2025-04-01 20:10:00,1639.0,2278.897
2025-04-01 20:11:00,1572.5,1584.0876
2025-04-01 20:12:00,1694.3,1528.4995
2025-04-01 20:13:00,1694.3,1606.0034
2025-04-01 20:14:00,1694.3,1638.7982
2025-04-01 20:15:00,1651.9,1561.75
2025-04-01 20:16:00,1651.9,1639.9943
2025-04-01 20:17:00,1651.9,1690.9327
2025-04-01 20:18:00,1651.9,1642.3422
2025-04-01 20:19:00,1522.4,1693.6869
2025-04-01 20:20:00,1587.75,1567.6378
2025-04-01 20:21:00,1587.75,1598.8909
2025-04-01 20:22:00,1587.75,1728.2909
2025-04-01 20:23:00,1521.4,1717.5032
2025-04-01 20:24:00,1521.4,1702.8857
2025-04-01 20:25:00,1559.0666666666666,1539.6134
2025-04-01 20:26:00,1559.0666666666666,1574.4004
2025-04-01 20:27:00,1559.0666666666666,1540.3063
2025-04-01 20:28:00,1559.0666666666666,1510.6029
2025-04-01 20:29:00,1559.0666666666666,1646.4541
2025-04-01 20:30:00,1577.6999999999998,1603.9843
2025-04-01 20:31:00,1577.6999999999998,1616.3855
2025-04-01 20:32:00,1577.6999999999998,1558.2375
2025-04-01 20:33:00,1577.6999999999998,1523.0928
2025-04-01 20:34:00,1505.0,1523.9633
2025-04-01 20:35:00,1560.8,1451.3701
2025-04-01 20:36:00,1560.8,1636.096
2025-04-01 20:37:00,1560.8,1612.5251
2025-04-01 20:38:00,1560.8,1534.1953
2025-04-01 20:39:00,1499.5,1595.524
2025-04-01 20:40:00,1526.4,1680.5724
2025-04-01 20:41:00,1526.4,1644.1514
2025-04-01 20:42:00,1526.4,1687.7472
2025-04-01 20:43:00,1526.4,1704.9883
2025-04-01 20:44:00,1542.5,1746.4752
2025-04-01 20:45:00,1518.3,1673.027
2025-04-01 20:46:00,1518.3,1554.8096
2025-04-01 20:47:00,1518.3,1609.2179
2025-04-01 20:48:00,1518.3,1678.3778
2025-04-01 20:49:00,1549.2,1674.7395
2025-04-01 20:50:00,1499.1,1716.1204
2025-04-01 20:51:00,1484.1,1702.0306
2025-04-01 20:52:00,1484.1,1858.3729
2025-04-01 20:53:00,1484.1,1783.0771
2025-04-01 20:54:00,1673.4,1770.4747
2025-04-01 20:55:00,1617.8000000000002,1752.2927
2025-04-01 20:56:00,1617.8000000000002,1687.3577
2025-04-01 20:57:00,1551.5,1710.4598
2025-04-01 20:58:00,1551.5,1648.9579
2025-04-01 20:59:00,1551.5,1658.0273
2025-04-01 21:00:00,1569.6,1612.3839
2025-04-01 21:01:00,1569.6,1597.9849
2025-04-01 21:02:00,1655.6,1538.8684
2025-04-01 21:03:00,1655.6,1606.5249
2025-04-01 21:04:00,1491.5,1631.033
2025-04-01 21:05:00,1546.2,1569.9366
2025-04-01 21:06:00,1546.2,1539.5574
2025-04-01 21:07:00,1546.2,1657.7823
2025-04-01 21:08:00,1546.2,1676.6963
2025-04-01 21:09:00,1528.4,1621.4747
2025-04-01 21:10:00,1490.15,1514.4431
2025-04-01 21:11:00,1490.15,1522.0629
2025-04-01 21:12:00,1490.15,1466.6014
2025-04-01 21:13:00,1603.6,1573.195
2025-04-01 21:14:00,1603.6,1562.7657
2025-04-01 21:15:00,1543.7,1477.4359
2025-04-01 21:16:00,1543.7,1509.1439
2025-04-01 21:17:00,1543.7,1521.8787
2025-04-01 21:18:00,1543.7,1492.1672
2025-04-01 21:19:00,1517.3,1557.7764
2025-04-01 21:20:00,1489.5,1508.3241
2025-04-01 21:21:00,1620.3,1531.5345
2025-04-01 21:22:00,1620.3,1608.2378
2025-04-01 21:23:00,1620.3,1622.4534
2025-04-01 21:24:00,1620.3,1754.2687
2025-04-01 21:25:00,1480.6,1672.0336
2025-04-01 21:26:00,1595.6,1475.1368
2025-04-01 21:27:00,1595.6,1578.4448
2025-04-01 21:28:00,1595.6,1623.6007
2025-04-01 21:29:00,1403.6,1615.7618
2025-04-01 21:30:00,1421.75,1445.5417
2025-04-01 21:31:00,1421.75,1484.1826
2025-04-01 21:32:00,1514.8,1516.1859
2025-04-01 21:33:00,1514.8,1556.3279
2025-04-01 21:34:00,1514.8,1708.8766
2025-04-01 21:35:00,1431.6,1581.3682
2025-04-01 21:36:00,1431.6,1510.5642
2025-04-01 21:37:00,1574.8,1668.158
2025-04-01 21:38:00,1574.8,1679.9355
2025-04-01 21:39:00,1418.0,1666.169
2025-04-01 21:40:00,1595.15,1610.5612
2025-04-01 21:41:00,1595.15,1646.5026
2025-04-01 21:42:00,1595.15,1592.6722
2025-04-01 21:43:00,1595.15,1567.1183
2025-04-01 21:44:00,1408.5,1610.0411
2025-04-01 21:45:00,1451.9,1509.9764
2025-04-01 21:46:00,1451.9,1433.0895
2025-04-01 21:47:00,1451.9,1496.945
2025-04-01 21:48:00,1339.5,1678.5126
2025-04-01 21:49:00,1339.5,1645.9398
2025-04-01 21:50:00,1339.6,1580.2618
2025-04-01 21:51:00,1339.6,1571.4368
2025-04-01 21:52:00,1441.6,1535.4965
2025-04-01 21:53:00,1441.6,1549.8568
2025-04-01 21:54:00,1338.6,1559.1125
2025-04-01 21:55:00,1372.2,1314.2577
2025-04-01 21:56:00,1372.2,1338.857
2025-04-01 21:57:00,1431.8,1506.0033
2025-04-01 21:58:00,1431.8,1445.5288
2025-04-01 21:59:00,701.7,1416.3522
2025-04-01 22:00:00,712.3,1251.4337
2025-04-01 22:01:00,702.5,1252.9506
2025-04-01 22:02:00,783.2,1159.0093
2025-04-01 22:03:00,783.2,1125.179
2025-04-01 22:04:00,783.2,1083.2083
2025-04-01 22:05:00,718.0,990.3577
2025-04-01 22:06:00,699.7,1014.4345
2025-04-01 22:07:00,767.5,945.37286
2025-04-01 22:08:00,767.5,1069.4941
2025-04-01 22:09:00,767.5,1063.0
2025-04-01 22:10:00,742.2,1007.5007
2025-04-01 22:11:00,742.2,1027.4303
2025-04-01 22:12:00,702.9,1217.355
2025-04-01 22:13:00,702.9,1080.053
2025-04-01 22:14:00,769.2,1189.1693
2025-04-01 22:15:00,707.3,1175.806
2025-04-01 22:16:00,778.9,1041.4285
2025-04-01 22:17:00,778.9,1049.1884
2025-04-01 22:18:00,778.9,1100.3016
2025-04-01 22:19:00,778.9,914.9395
2025-04-01 22:20:00,1206.4333333333334,909.76874
2025-04-01 22:21:00,1206.4333333333334,1233.6718
2025-04-01 22:22:00,1206.4333333333334,1370.9161
2025-04-01 22:23:00,1206.4333333333334,1131.0792
2025-04-01 22:24:00,1206.4333333333334,1046.9177
2025-04-01 22:25:00,778.0,942.1175
2025-04-01 22:26:00,778.0,1060.4515
2025-04-01 22:27:00,778.0,1118.797
2025-04-01 22:28:00,770.7,1120.3987
2025-04-01 22:29:00,835.2,949.1707
2025-04-01 22:30:00,817.5999999999999,1064.87
2025-04-01 22:31:00,817.5999999999999,997.06354
2025-04-01 22:32:00,699.5,1030.3492
2025-04-01 22:33:00,699.5,968.94037
2025-04-01 22:34:00,699.5,970.77155
2025-04-01 22:35:00,749.6,850.94366
2025-04-01 22:36:00,749.6,872.3991
2025-04-01 22:37:00,749.6,942.44244
2025-04-01 22:38:00,749.6,1087.4537
2025-04-01 22:39:00,701.9,897.2441
2025-04-01 22:40:00,732.6,750.49286
2025-04-01 22:41:00,732.6,882.2902
2025-04-01 22:42:00,767.5,948.1242
2025-04-01 22:43:00,698.7,904.53156
2025-04-01 22:44:00,698.7,917.9837
2025-04-01 22:45:00,732.95,745.57745
2025-04-01 22:46:00,732.95,820.5535
2025-04-01 22:47:00,732.95,935.73846
2025-04-01 22:48:00,732.95,798.21234
2025-04-01 22:49:00,732.95,899.377
2025-04-01 22:50:00,738.95,817.8648
2025-04-01 22:51:00,738.95,830.43353
2025-04-01 22:52:00,738.95,894.2308
2025-04-01 22:53:00,738.95,880.8592
2025-04-01 22:54:00,700.5,896.43243
2025-04-01 22:55:00,704.4,838.0965
2025-04-01 22:56:00,704.4,853.0472
2025-04-01 22:57:00,704.4,842.4151
2025-04-01 22:58:00,704.4,932.77277
2025-04-01 22:59:00,770.7,919.6091
2025-04-01 23:00:00,708.1,852.6895
2025-04-01 23:01:00,701.7,768.5184
2025-04-01 23:02:00,701.7,941.992
2025-04-01 23:03:00,701.7,862.7332
2025-04-01 23:04:00,2487.1,769.16547
2025-04-01 23:05:00,788.6,1763.4419
2025-04-01 23:06:00,788.6,1029.1534
2025-04-01 23:07:00,847.2,801.29425
2025-04-01 23:08:00,768.7,811.0898
2025-04-01 23:09:00,768.7,930.8227
2025-04-01 23:10:00,771.0,910.5201
2025-04-01 23:11:00,771.0,891.1352
2025-04-01 23:12:00,771.0,772.38556
2025-04-01 23:13:00,846.4,925.4809
2025-04-01 23:14:00,846.4,882.1976
2025-04-01 23:15:00,774.3,772.9506
2025-04-01 23:16:00,827.0,708.44086
2025-04-01 23:17:00,827.0,763.7995
2025-04-01 23:18:00,827.0,882.9068
2025-04-01 23:19:00,698.0,924.9212
2025-04-01 23:20:00,754.8,715.5052
2025-04-01 23:21:00,754.8,843.65216
2025-04-01 23:22:00,754.8,985.59686
2025-04-01 23:23:00,754.8,859.17914
2025-04-01 23:24:00,698.5,737.22845
2025-04-01 23:25:00,701.2,834.66974
2025-04-01 23:26:00,731.3,883.0987
2025-04-01 23:27:00,731.3,819.0153
2025-04-01 23:28:00,731.3,886.1639
2025-04-01 23:29:00,731.3,837.75104
2025-04-01 23:30:00,721.3,729.4987
2025-04-01 23:31:00,721.3,756.3909
2025-04-01 23:32:00,721.3,813.8453
2025-04-01 23:33:00,774.4,796.258
2025-04-01 23:34:00,774.4,848.6833
2025-04-01 23:35:00,726.3,801.4556
2025-04-01 23:36:00,700.7,743.674
2025-04-01 23:37:00,700.7,693.93085
2025-04-01 23:38:00,766.4,807.10443
2025-04-01 23:39:00,766.4,857.49896
2025-04-01 23:40:00,718.2,774.8464
2025-04-01 23:41:00,768.0,710.8464
2025-04-01 23:42:00,701.7,806.81476
2025-04-01 23:43:00,701.7,781.8173
2025-04-01 23:44:00,701.7,923.15814
2025-04-01 23:45:00,707.5,748.33417
2025-04-01 23:46:00,707.5,622.43646
2025-04-01 23:47:00,707.5,709.9421
2025-04-01 23:48:00,700.2,761.7629
2025-04-01 23:49:00,833.0,871.6984
2025-04-01 23:50:00,816.2,829.6768
2025-04-01 23:51:00,844.2,877.634
2025-04-01 23:52:00,844.2,933.17413
2025-04-01 23:53:00,767.4,814.7459
2025-04-01 23:54:00,767.4,831.1966
2025-04-01 23:55:00,792.2,735.2077
2025-04-01 23:56:00,792.2,686.61554
2025-04-01 23:57:00,792.2,646.4373
2025-04-01 23:58:00,803.05,680.21454
2025-04-01 23:59:00,803.05,797.40106
